"customer_id","r_score","f_score","m_score","recency_date","frequency","monetary","segment"
"16411",2,3,5,20,2,214.65,others
"17425",2,3,3,20,2,759.17,others
"14052",2,5,5,20,1,225.36,New
"14502",2,1,1,20,14,2351.02,Loyal
"14477",2,2,2,20,5,1307.81,Loyal
"14159",2,1,1,20,14,4678.30,Loyal
"13988",2,1,1,20,9,4098.80,Loyal
"14664",2,3,3,20,2,637.89,others
"16762",2,3,2,20,3,1501.38,others
"16464",2,3,2,20,3,1314.68,others
"16710",2,1,1,20,10,2483.04,Loyal
"14359",2,2,3,20,6,882.58,Loyal
"17387",2,3,3,20,2,784.11,others
"14881",2,5,4,20,1,255.40,New
"16784",2,5,5,20,1,107.60,New
"15465",2,1,1,20,24,6945.02,Loyal
"15850",2,3,4,20,2,238.85,others
"17738",2,2,2,20,5,1863.35,Loyal
"17555",2,4,3,20,2,483.26,others
"14116",2,2,2,20,5,1382.74,Loyal
"15963",2,4,3,20,2,470.76,others
"17384",2,3,4,20,2,336.40,others
"18127",2,3,4,20,3,348.73,others
"15044",2,1,1,20,22,7629.38,Loyal
"14984",2,3,5,20,2,213.27,others
"16506",2,4,5,20,2,90.30,New
"16399",2,4,4,20,2,408.57,New
"14285",2,2,2,22,4,1910.01,Loyal
"16463",2,1,2,22,7,1383.70,Loyal
"14849",2,1,1,22,28,7904.28,Loyal
"16414",2,4,5,22,2,126.25,New
"13941",2,1,1,22,7,4912.41,Loyal
"16924",2,2,3,22,4,739.50,Loyal
"17779",2,2,3,22,5,642.17,Loyal
"17163",2,3,4,22,2,293.10,others
"17286",2,5,5,22,1,153.92,New
"13960",2,3,5,22,2,230.22,others
"14315",2,1,1,22,7,2456.98,Loyal
"13895",2,2,1,22,5,2588.12,Loyal
"12380",2,2,1,22,5,2720.56,Loyal
"13094",2,1,2,22,16,1708.86,Loyal
"18061",2,1,1,22,10,2119.41,Loyal
"12779",2,1,1,22,12,3868.70,Loyal
"16134",2,3,3,22,3,603.69,others
"12578",2,2,1,22,4,2753.36,Loyal
"14342",2,2,3,22,6,607.71,Loyal
"17650",2,5,5,22,1,166.08,New
"18276",2,3,4,22,3,323.36,others
"13962",2,4,5,22,2,169.55,New
"12391",2,4,4,22,1,460.89,New
"15088",2,3,2,22,3,1140.27,others
"13091",2,3,4,22,2,319.82,others
"14593",2,3,3,22,3,617.99,others
"17961",2,1,2,22,39,1296.44,Loyal
"18034",2,4,4,22,2,422.88,New
"15368",2,4,4,22,1,446.94,New
"16511",2,3,2,22,3,950.26,others
"16560",2,3,3,22,3,816.51,others
"17760",2,3,4,22,2,287.59,others
"17159",2,2,2,22,4,1534.73,Loyal
"13880",2,1,1,22,13,3219.77,Loyal
"15530",2,2,2,22,4,1502.35,Loyal
"13117",2,1,2,22,8,984.91,Loyal
"12498",2,3,4,22,3,403.70,others
"15494",2,4,2,22,2,1299.23,others
"14902",2,3,4,22,2,314.11,others
"12931",2,1,1,22,20,33462.81,Loyal
"14434",2,2,2,22,6,1372.80,Loyal
"14073",2,4,5,22,2,139.54,New
"14641",2,5,5,22,1,110.46,New
"12781",2,2,3,22,5,707.72,Loyal
"13381",2,1,1,22,7,3626.81,Loyal
"16279",2,2,2,22,4,1496.68,Loyal
"12444",2,2,1,22,5,5005.46,Loyal
"14820",2,2,3,22,4,507.29,Loyal
"16945",2,1,1,22,19,4345.50,Loyal
"17301",2,5,5,22,1,197.63,New
"16350",2,2,2,22,5,1100.47,Loyal
"12618",2,5,5,22,1,177.31,New
"12603",2,4,3,22,1,739.20,others
"14903",2,1,1,22,10,2744.48,Loyal
"13396",2,2,2,22,4,1325.29,Loyal
"17621",2,2,2,22,4,1336.10,Loyal
"15933",2,3,2,22,3,1107.46,others
"12697",2,2,2,22,5,939.02,Loyal
"17904",2,3,5,22,2,178.92,others
"13516",2,3,2,22,3,1389.41,others
"14332",2,3,3,23,3,866.31,others
"17613",2,1,1,23,17,4509.37,Loyal
"15657",2,4,5,23,1,30.00,New
"13894",2,2,3,23,5,535.97,Loyal
"13028",2,3,3,23,3,659.68,others
"12477",2,1,1,23,9,13117.01,Loyal
"16042",2,1,2,23,7,1147.37,Loyal
"14508",2,3,4,23,2,276.42,others
"12847",2,4,3,23,1,871.54,others
"12647",2,1,1,23,13,3669.92,Loyal
"12997",2,2,2,23,7,1197.94,Loyal
"15287",2,3,3,23,3,485.24,others
"16531",2,2,2,23,7,1244.59,Loyal
"14362",2,5,5,23,1,161.20,New
"12445",2,5,5,23,1,133.40,New
"17095",2,2,2,23,6,1088.20,Loyal
"18221",2,2,2,23,6,1033.31,Loyal
"15506",2,3,2,23,3,979.26,others
"13313",2,2,2,23,5,1555.32,Loyal
"17147",2,2,2,23,6,1679.64,Loyal
"16869",2,2,3,23,5,805.62,Loyal
"13160",2,5,5,23,1,91.80,New
"16298",2,3,3,23,3,598.20,others
"16070",2,4,3,23,2,852.15,others
"12539",2,2,1,23,5,3852.50,Loyal
"13815",2,2,1,23,5,4014.91,Loyal
"15489",2,2,2,23,4,1090.03,Loyal
"17461",2,3,3,23,3,757.46,others
"12449",2,2,1,23,4,4067.29,Loyal
"17330",2,4,4,23,2,363.90,New
"16009",2,2,2,23,4,992.71,Loyal
"14416",2,4,3,23,2,490.22,others
"14234",2,2,3,23,4,775.46,Loyal
"12356",2,3,1,23,3,2811.43,others
"13871",2,1,1,23,14,6389.80,Loyal
"14034",2,2,3,23,4,512.02,Loyal
"15267",2,2,2,23,5,1717.36,Loyal
"13828",2,5,5,23,1,209.49,New
"17716",2,1,1,23,12,5505.79,Loyal
"14112",2,1,1,23,12,2774.17,Loyal
"15529",2,1,1,23,12,3967.78,Loyal
"17797",2,3,3,23,3,780.43,others
"12406",2,3,1,23,3,3280.75,others
"16656",2,1,1,23,21,8568.24,Loyal
"12481",2,1,1,23,11,5590.86,Loyal
"13138",2,2,2,23,6,962.39,Loyal
"13308",2,2,2,23,4,1367.61,Loyal
"15983",2,2,2,23,4,1475.02,Loyal
"16638",2,1,2,23,11,1676.47,Loyal
"12567",2,1,1,23,11,9114.94,Loyal
"17799",2,1,1,23,11,3026.08,Loyal
"16186",2,1,1,23,13,3991.94,Loyal
"15081",2,2,3,23,6,487.35,Loyal
"17397",2,3,3,23,2,696.41,others
"12610",2,1,1,23,7,2057.99,Loyal
"15435",2,5,5,23,1,149.29,New
"17985",2,4,3,23,1,634.95,others
"17080",2,3,4,23,3,285.50,others
"15124",2,3,5,23,2,184.19,others
"15864",2,1,2,23,8,1769.78,Loyal
"16871",2,1,1,23,7,2761.49,Loyal
"12712",2,1,1,23,17,4241.63,Loyal
"17596",2,1,1,24,7,2827.93,Loyal
"17377",2,1,1,24,21,3925.92,Loyal
"15805",2,1,1,24,20,5452.17,Loyal
"14057",2,1,1,24,18,6147.40,Loyal
"16085",2,2,2,24,5,981.51,Loyal
"18246",2,4,3,24,2,596.10,others
"16916",2,4,3,24,2,576.26,others
"17549",2,4,5,24,2,148.86,New
"18075",2,1,1,24,14,2538.72,Loyal
"13926",2,5,5,24,1,223.85,New
"13575",2,2,3,24,5,732.07,Loyal
"14286",2,2,1,24,5,4595.81,Loyal
"15584",2,2,3,24,5,722.61,Loyal
"12731",2,1,1,24,14,18793.41,Loyal
"16912",2,1,1,24,14,2528.67,Loyal
"14851",2,4,3,24,2,511.35,others
"17680",2,5,5,24,1,184.40,New
"12991",2,4,3,24,2,503.76,others
"12626",2,1,1,24,13,6388.35,Loyal
"12500",2,1,1,24,13,4206.27,Loyal
"17896",2,5,4,24,1,256.32,New
"16855",2,3,4,24,2,328.40,others
"16999",2,4,3,24,2,484.82,others
"17198",2,3,3,24,3,692.22,others
"16809",2,2,2,24,6,912.74,Loyal
"14109",2,4,5,24,2,80.20,New
"13629",2,1,1,24,11,7792.36,Loyal
"15432",2,5,5,24,1,171.19,New
"12993",2,2,4,24,4,414.76,others
"13449",2,5,4,24,1,291.88,New
"16469",2,2,3,24,4,650.43,Loyal
"18263",2,2,2,24,4,1211.08,Loyal
"15967",2,4,4,24,2,418.83,New
"16669",2,2,2,24,4,1370.87,Loyal
"13285",2,2,1,24,4,2709.12,Loyal
"15051",2,3,2,24,3,1391.61,others
"17368",2,1,2,24,9,1349.52,Loyal
"13500",2,2,2,24,4,1136.77,Loyal
"16008",2,3,3,24,3,478.78,others
"13447",2,2,2,24,4,1104.23,Loyal
"15900",2,5,4,24,1,351.11,New
"12910",2,1,1,24,8,3075.04,Loyal
"13131",2,2,2,24,4,1039.30,Loyal
"13816",2,2,3,24,4,555.04,Loyal
"12640",2,3,2,24,3,1174.58,others
"14948",2,1,2,24,7,1066.57,Loyal
"16804",2,3,3,24,3,536.99,others
"16278",2,3,3,24,3,537.83,others
"14898",2,1,2,24,8,1228.32,Loyal
"15110",2,1,2,24,7,970.25,Loyal
"14507",2,1,2,24,7,1368.18,Loyal
"16204",2,4,4,24,1,405.71,New
"15269",2,4,4,24,1,408.80,New
"16245",2,2,2,24,5,1352.36,Loyal
"18006",2,4,4,24,1,444.68,New
"13939",2,2,3,24,4,556.75,Loyal
"17357",2,4,4,25,2,388.14,New
"14666",2,5,5,25,1,195.25,New
"18259",2,3,1,25,3,2338.60,others
"15955",2,1,1,25,16,4389.81,Loyal
"14522",2,2,2,25,4,974.54,Loyal
"17314",2,1,1,25,11,2514.76,Loyal
"15758",2,5,5,25,1,205.25,New
"15679",2,2,3,25,4,781.28,Loyal
"18181",2,4,4,25,1,382.80,New
"14533",2,1,2,25,9,1812.62,Loyal
"13692",2,2,2,25,5,1466.87,Loyal
"13735",2,1,1,25,8,2766.18,Loyal
"18043",2,3,3,25,3,559.51,others
"12933",2,2,3,25,4,606.28,Loyal
"18123",2,4,3,25,2,589.44,others
"13058",2,3,4,25,3,271.40,others
"17153",2,5,5,25,1,213.78,New
"16341",2,2,2,25,6,1959.38,Loyal
"15582",2,3,3,25,3,682.91,others
"13066",2,3,4,25,3,430.90,others
"14714",2,5,5,25,1,160.19,New
"13632",2,2,1,25,6,2117.02,Loyal
"14544",2,4,1,25,2,2024.45,others
"16557",2,3,4,25,2,281.85,others
"12883",2,2,3,25,4,703.47,Loyal
"17564",2,3,4,25,3,454.01,others
"15720",2,4,3,25,1,598.73,others
"15556",2,5,4,25,1,279.77,New
"15419",2,5,5,25,1,135.86,New
"17974",2,3,3,25,3,740.79,others
"16878",2,3,5,25,2,0.00,others
"17521",2,2,3,25,4,721.96,Loyal
"14715",2,2,3,25,4,867.38,Loyal
"17777",2,3,3,25,3,665.86,others
"13236",2,3,3,25,3,727.27,others
"12415",2,1,1,25,26,123725.45,Loyal
"15981",2,1,1,25,8,3408.48,Loyal
"13846",2,2,3,25,4,847.61,Loyal
"12676",2,2,2,25,6,1331.39,Loyal
"13614",2,2,2,25,4,1610.46,Loyal
"12890",2,4,4,25,1,380.47,New
"14725",2,4,3,25,1,718.08,others
"17220",2,1,1,25,14,3198.25,Loyal
"17510",2,5,4,25,1,308.48,New
"16423",2,5,4,25,1,346.12,New
"13455",2,2,2,25,4,1007.35,Loyal
"15524",2,4,4,25,1,440.00,New
"15532",2,2,2,26,6,1517.08,Loyal
"16519",2,3,5,26,2,215.08,others
"12642",2,3,2,26,3,1013.26,others
"17652",2,1,1,26,18,4737.13,Loyal
"12374",2,4,3,26,1,742.93,others
"16478",2,3,4,26,3,331.00,others
"15839",2,2,2,26,5,1020.74,Loyal
"15058",2,1,1,26,11,2124.99,Loyal
"15168",2,5,5,26,1,106.56,New
"13577",2,2,2,26,5,1658.30,Loyal
"15050",2,2,2,26,5,1727.17,Loyal
"16936",2,5,4,26,1,262.68,New
"15660",2,1,2,26,12,1552.01,Loyal
"14953",2,5,4,26,1,289.82,New
"15203",2,2,2,26,6,1827.80,Loyal
"12689",2,4,2,26,2,1247.61,others
"16504",2,4,3,26,1,484.38,others
"14680",2,1,1,26,23,26932.34,Loyal
"12428",2,1,1,26,12,7877.20,Loyal
"16639",2,2,2,26,4,1169.38,Loyal
"18117",2,5,4,26,1,320.72,New
"17663",2,1,2,26,9,1788.27,Loyal
"15458",2,5,5,26,1,161.64,New
"15125",2,1,1,26,23,11117.05,Loyal
"16747",2,2,3,26,4,826.96,Loyal
"17793",2,5,4,26,1,323.04,New
"14684",2,2,2,26,5,1236.28,Loyal
"16207",2,4,4,26,1,394.38,New
"18211",2,2,3,26,5,600.07,Loyal
"13835",2,2,3,26,4,834.57,Loyal
"14530",2,2,1,26,6,2925.91,Loyal
"15863",2,4,5,26,2,68.84,New
"16303",2,2,1,26,4,5305.83,Loyal
"15291",2,1,1,26,20,4596.51,Loyal
"15365",2,1,2,26,9,1330.45,Loyal
"17235",2,4,3,26,2,550.06,others
"17081",2,3,4,26,2,290.16,others
"18082",2,4,3,26,1,703.37,others
"17538",2,5,5,26,1,98.42,New
"14494",2,5,5,26,1,139.56,New
"12938",2,5,5,26,1,114.14,New
"14862",2,4,3,26,2,841.20,others
"13549",2,1,2,26,8,916.12,Loyal
"15781",2,2,4,26,4,333.56,others
"17211",2,1,1,27,9,2299.67,Loyal
"15787",2,3,2,27,3,948.05,others
"14661",2,5,5,27,1,107.95,New
"14044",2,2,3,27,4,652.82,Loyal
"14487",2,2,2,27,7,1183.58,Loyal
"13450",2,2,1,27,6,2043.72,Loyal
"12865",2,3,2,27,3,1548.07,others
"17838",2,2,1,27,6,2312.70,Loyal
"16416",2,2,2,27,4,1026.99,Loyal
"12867",2,1,1,27,10,3986.22,Loyal
"13984",2,2,3,27,6,488.03,Loyal
"13178",2,1,1,27,11,5725.47,Loyal
"16726",2,2,2,27,5,1382.02,Loyal
"13700",2,1,1,27,10,2265.12,Loyal
"15429",2,3,4,27,3,364.90,others
"14784",2,3,4,27,2,289.99,others
"13170",2,5,5,27,1,116.01,New
"17041",2,2,2,27,4,1065.77,Loyal
"17287",2,1,2,27,7,1064.11,Loyal
"13603",2,5,5,27,1,164.34,New
"15449",2,2,2,27,5,971.22,Loyal
"12508",2,4,4,27,2,398.27,New
"16930",2,3,4,27,3,380.55,others
"14882",2,4,3,27,2,589.70,others
"16720",2,5,5,27,1,155.24,New
"17790",2,1,2,27,14,1965.55,Loyal
"13451",2,2,1,27,6,2916.45,Loyal
"15599",2,3,3,27,2,761.74,others
"13146",2,5,5,27,1,228.91,New
"13379",2,3,3,27,3,572.56,others
"17720",2,2,2,27,4,1195.94,Loyal
"18069",2,1,1,27,7,2021.82,Loyal
"14499",2,3,3,27,3,815.32,others
"15411",2,2,2,27,5,1346.38,Loyal
"14382",2,4,3,27,1,626.07,others
"13892",2,2,3,27,4,632.97,Loyal
"16898",2,2,4,27,4,444.46,others
"14227",2,1,1,27,15,3315.71,Loyal
"16433",2,5,5,29,1,184.26,New
"12600",2,1,1,29,11,2581.04,Loyal
"12480",2,2,1,29,4,3281.63,Loyal
"13810",2,2,3,29,4,899.51,Loyal
"13727",2,3,4,29,2,333.48,others
"17069",2,1,1,29,13,2655.22,Loyal
"14662",2,2,3,29,4,771.17,Loyal
"16386",2,3,4,29,2,317.20,others
"12691",2,2,2,29,6,1035.80,Loyal
"18014",2,5,5,29,1,166.42,New
"17054",2,2,2,29,6,1353.83,Loyal
"12685",2,2,1,29,6,2863.08,Loyal
"14035",2,2,2,29,5,1428.02,Loyal
"18209",2,5,5,29,1,139.10,New
"15692",2,5,5,29,1,191.04,New
"13557",2,4,3,29,2,584.06,others
"12726",2,1,1,29,7,2609.10,Loyal
"12517",2,2,1,29,6,2464.89,Loyal
"16671",2,3,2,29,3,1692.27,others
"15492",2,3,3,29,2,659.46,others
"12589",2,3,3,29,2,646.68,others
"15608",2,2,2,29,4,1093.68,Loyal
"16460",2,3,3,29,3,814.72,others
"17295",2,3,3,29,3,556.95,others
"14789",2,5,5,29,1,197.64,New
"12384",2,3,3,29,3,566.16,others
"17088",2,2,2,29,4,1991.01,Loyal
"17191",2,1,1,29,7,2095.13,Loyal
"16332",2,1,2,29,8,1583.20,Loyal
"14226",2,1,1,29,7,2201.64,Loyal
"13732",2,4,3,29,1,491.86,others
"17162",2,1,2,29,11,1707.21,Loyal
"17512",2,1,1,29,11,2920.04,Loyal
"15557",2,4,3,29,1,473.65,others
"17052",2,4,4,29,1,413.75,New
"17015",2,3,2,29,3,1842.56,others
"13460",2,3,5,30,2,183.44,others
"15238",2,2,2,30,5,1056.54,Loyal
"12538",2,4,4,30,1,363.95,New
"17109",2,1,3,30,8,869.68,Loyal
"14944",2,1,1,30,14,5842.95,Loyal
"17791",2,5,5,30,1,106.10,New
"15184",2,4,4,30,2,406.76,New
"16791",2,1,2,30,8,1706.28,Loyal
"18135",2,2,3,30,5,681.91,Loyal
"16863",2,2,3,30,4,481.35,Loyal
"12981",2,4,4,30,2,372.22,New
"17416",2,1,1,30,9,6838.34,Loyal
"17653",2,2,2,30,5,1175.88,Loyal
"16126",2,2,1,30,4,6287.77,Loyal
"15463",2,5,5,30,1,126.14,New
"18217",2,3,3,30,2,621.75,others
"14748",2,2,2,30,6,1311.79,Loyal
"15597",2,3,4,30,2,315.72,others
"13983",2,1,1,30,13,2590.46,Loyal
"17901",2,5,5,30,1,110.38,New
"17932",2,3,2,30,3,1331.57,others
"16434",2,1,2,30,7,1522.25,Loyal
"14466",2,1,1,30,7,2272.40,Loyal
"13817",2,4,4,30,2,382.98,New
"18236",2,2,3,30,6,882.24,Loyal
"15111",2,3,2,30,3,1567.48,others
"17977",2,5,4,30,1,288.14,New
"12844",2,3,4,30,2,325.96,others
"14829",2,2,3,30,6,644.65,Loyal
"12659",2,5,5,30,1,91.68,New
"17537",2,4,3,30,2,897.62,others
"16628",2,2,1,30,6,2183.04,Loyal
"14765",2,3,4,30,3,254.11,others
"16907",2,2,2,30,5,981.65,Loyal
"17573",2,2,4,30,4,362.90,others
"14064",2,2,2,30,7,1188.32,Loyal
"12617",2,5,4,30,1,355.53,New
"15355",2,3,4,30,2,277.05,others
"16218",2,1,1,30,8,3054.87,Loyal
"17197",2,4,2,30,1,1013.01,others
"13606",2,3,4,30,3,280.54,others
"13148",2,1,1,30,17,3348.48,Loyal
"12708",2,1,1,30,16,2616.32,Loyal
"16025",2,4,4,30,1,439.66,New
"16903",2,4,4,30,1,373.24,New
"16003",2,2,1,30,5,2735.37,Loyal
"14712",2,3,2,30,3,917.07,others
"12541",2,3,2,30,3,981.18,others
"16743",2,1,1,30,8,2191.84,Loyal
"15452",2,3,3,30,3,538.73,others
"12473",2,1,1,30,9,2848.23,Loyal
"15785",2,1,1,30,8,2303.75,Loyal
"12544",2,4,4,30,2,355.70,New
"17059",2,2,1,30,5,3095.04,Loyal
"18125",2,2,2,30,5,1141.34,Loyal
"17442",2,1,1,30,10,2210.26,Loyal
"15289",2,2,2,30,4,935.10,Loyal
"14863",2,5,4,30,1,266.76,New
"15830",2,4,3,30,2,547.70,others
"16986",2,3,2,30,2,1873.20,others
"12599",2,1,2,30,7,1032.58,Loyal
"13804",2,1,1,31,7,2635.79,Loyal
"17865",2,1,1,31,27,10158.54,Loyal
"13992",2,5,5,31,1,76.80,New
"13029",2,3,2,31,3,1247.50,others
"12532",2,5,4,31,1,349.83,New
"17690",2,1,1,31,16,4748.45,Loyal
"15450",2,4,4,31,1,429.84,New
"16953",2,4,5,31,1,20.80,New
"15485",2,3,1,31,3,2575.00,others
"13384",2,1,1,31,9,4122.28,Loyal
"15114",2,1,1,31,10,2760.56,Loyal
"16041",2,3,1,31,3,3166.40,others
"14240",2,4,3,31,2,890.34,others
"16205",2,2,3,31,4,761.38,Loyal
"14108",2,3,3,31,3,594.16,others
"16996",2,1,2,31,9,1427.46,Loyal
"16516",2,5,5,31,1,101.70,New
"12472",2,1,1,31,13,6229.48,Loyal
"13623",2,1,3,31,7,672.44,Loyal
"17038",2,5,5,31,1,112.40,New
"16751",2,4,2,31,1,1764.72,others
"14691",2,2,1,31,5,2114.33,Loyal
"15027",2,2,2,31,6,1051.95,Loyal
"14284",2,3,3,31,3,578.45,others
"12949",2,1,1,31,10,4143.02,Loyal
"13209",2,1,1,31,11,5820.16,Loyal
"14921",2,4,2,31,2,1316.07,others
"17702",2,2,2,31,6,1719.72,Loyal
"15986",2,5,5,31,1,168.12,New
"12893",2,5,5,31,1,188.14,New
"17867",2,1,3,31,8,622.75,Loyal
"17011",2,5,4,31,1,270.90,New
"16767",2,1,1,31,11,5580.60,Loyal
"16880",2,1,2,31,7,1519.08,Loyal
"14214",2,1,2,31,7,1000.23,Loyal
"13522",2,5,5,31,1,125.80,New
"13046",2,3,3,31,2,629.31,others
"14968",2,5,5,31,1,147.59,New
"17637",2,4,3,32,2,547.06,others
"13710",2,5,5,32,1,180.48,New
"17160",2,2,1,32,6,3518.03,Loyal
"12613",2,2,1,32,6,3218.98,Loyal
"13329",2,2,3,32,4,740.40,Loyal
"14360",2,2,1,32,4,2128.23,Loyal
"15153",2,5,4,32,1,329.25,New
"16618",2,2,1,32,6,2630.64,Loyal
"17633",2,2,2,32,6,1242.34,Loyal
"13975",2,1,1,32,7,2503.23,Loyal
"12721",2,1,1,32,7,2628.98,Loyal
"17515",2,2,3,32,4,639.02,Loyal
"15957",2,4,4,32,1,428.89,New
"17289",2,2,2,32,4,936.16,Loyal
"18216",2,4,3,32,1,481.75,others
"18177",2,1,2,32,7,1314.17,Loyal
"14676",2,1,1,32,8,2543.24,Loyal
"13587",2,3,4,32,3,347.00,others
"15043",2,4,3,32,1,537.00,others
"13110",2,1,2,32,8,1452.87,Loyal
"16253",2,3,1,32,3,3665.62,others
"16732",2,4,3,32,1,603.75,others
"13867",2,3,2,32,3,1015.29,others
"16505",2,4,3,32,1,777.60,others
"13643",2,3,3,32,3,519.44,others
"14232",2,1,1,32,8,2043.93,Loyal
"17022",2,4,5,32,1,71.00,New
"16284",2,4,3,32,2,823.97,others
"17219",2,5,5,32,1,114.23,New
"14524",2,1,2,32,9,1867.68,Loyal
"18164",2,4,4,32,2,394.70,New
"15356",2,1,1,32,10,2766.50,Loyal
"15763",2,3,2,32,3,1048.67,others
"12990",2,3,4,32,3,409.50,others
"17886",2,3,3,32,3,899.61,others
"17964",2,4,3,32,2,471.70,others
"16837",3,1,1,32,12,3167.73,others
"16602",3,4,3,32,2,494.73,others
"15066",3,3,3,32,2,760.59,others
"14050",3,3,3,32,2,746.36,others
"13695",3,1,1,32,15,2504.13,others
"15249",3,1,1,32,15,6657.36,others
"13272",3,3,4,32,2,276.56,others
"15573",3,3,3,32,2,607.45,others
"16187",3,1,1,32,17,6841.24,others
"15275",3,3,3,32,2,609.19,others
"13047",3,1,1,32,18,3079.10,others
"12849",3,3,2,32,2,1050.89,others
"15103",3,3,3,32,2,703.36,others
"15513",3,1,1,32,22,14520.08,others
"15618",3,2,3,33,5,747.03,others
"16612",3,2,2,33,4,1187.66,others
"12832",3,4,4,33,2,383.03,others
"15522",3,4,4,33,2,398.84,others
"14929",3,5,5,33,1,223.88,others
"13324",3,1,1,33,12,7072.80,others
"12408",3,1,1,33,9,2842.57,others
"15870",3,5,4,33,1,354.09,others
"17158",3,3,2,33,3,1266.97,others
"15719",3,1,1,33,14,5043.96,others
"13097",3,1,1,33,14,5893.32,others
"17623",3,4,3,33,1,527.05,others
"14080",3,4,5,33,1,45.60,others
"18016",3,2,2,33,5,1483.56,others
"17761",3,4,3,33,1,712.78,others
"12484",3,1,1,33,8,4495.27,others
"16053",3,4,2,33,2,1511.95,others
"16637",3,2,2,33,5,1124.59,others
"18036",3,3,4,33,3,405.62,others
"15330",3,3,3,33,2,714.96,others
"16232",3,2,2,33,5,983.23,others
"14700",3,3,1,33,3,2235.30,others
"14623",3,2,3,33,6,869.35,others
"16348",3,1,2,33,7,1469.45,others
"14387",3,3,2,33,3,1770.56,others
"17164",3,1,1,33,8,2466.40,others
"13993",3,1,1,33,12,3409.66,others
"13717",3,1,2,33,7,1432.26,others
"17043",3,2,2,33,4,1735.18,others
"13824",3,2,2,33,5,1698.94,others
"17107",3,1,1,33,7,10380.43,others
"15493",3,1,2,33,7,1967.25,others
"17430",3,3,4,33,2,265.76,others
"16362",3,1,3,33,9,652.07,others
"18150",3,3,3,33,3,566.58,others
"16243",3,4,4,34,2,409.10,others
"12645",3,2,2,34,5,1755.38,others
"14517",3,3,4,34,2,330.45,others
"15696",3,1,1,34,12,2644.46,others
"15407",3,2,2,34,4,1056.44,others
"16488",3,2,3,34,4,492.20,others
"16445",3,5,5,34,1,230.51,others
"13523",3,2,1,34,6,3755.38,others
"12838",3,3,3,34,2,683.13,others
"16466",3,1,2,34,7,1603.46,others
"13772",3,3,2,34,3,1132.13,others
"17082",3,4,1,34,2,2003.85,others
"16676",3,2,2,34,5,1558.72,others
"15952",3,2,3,34,4,806.57,others
"13759",3,3,3,34,2,659.41,others
"13155",3,2,2,34,4,971.76,others
"12357",3,4,1,34,1,6207.67,others
"14174",3,5,5,34,1,134.46,others
"17608",3,3,5,34,2,193.42,others
"15427",3,3,2,34,3,1483.14,others
"16372",3,4,4,34,2,367.93,others
"15526",3,4,5,34,2,148.44,others
"13634",3,2,2,34,5,1575.16,others
"18170",3,3,2,34,3,980.31,others
"12638",3,4,3,34,1,671.69,others
"15017",3,5,5,34,1,125.58,others
"14404",3,1,2,34,7,1434.72,others
"16771",3,2,1,34,5,2246.81,others
"13527",3,1,1,34,8,2263.76,others
"13532",3,5,5,34,1,210.31,others
"15025",3,4,4,34,1,377.01,others
"16357",3,3,3,34,3,658.88,others
"17831",3,4,5,34,1,35.40,others
"14039",3,5,5,34,1,152.20,others
"18035",3,3,3,36,3,730.40,others
"12928",3,2,1,36,5,2062.70,others
"16887",3,5,5,36,1,194.88,others
"15707",3,2,2,36,4,945.58,others
"13651",3,4,5,36,2,94.20,others
"17930",3,2,2,36,5,1740.48,others
"12397",3,4,1,36,2,2409.90,others
"15809",3,2,4,36,6,399.21,others
"17203",3,2,1,36,6,3563.85,others
"15329",3,2,2,36,5,1005.50,others
"17084",3,3,1,36,2,2949.75,others
"12431",3,1,1,36,18,6416.39,others
"14913",3,2,2,36,4,1227.43,others
"17274",3,5,5,36,1,111.98,others
"12944",3,3,3,36,2,604.51,others
"17233",3,5,5,36,1,190.88,others
"17193",3,1,2,36,9,1674.46,others
"15722",3,2,1,36,6,2181.21,others
"17703",3,3,3,36,3,798.74,others
"14150",3,3,3,36,2,658.64,others
"13592",3,2,4,36,4,247.96,others
"14412",3,3,3,36,3,761.33,others
"16014",3,2,3,36,4,653.13,others
"14592",3,3,3,36,3,570.46,others
"14567",3,3,2,36,3,1524.46,others
"16318",3,5,4,36,1,328.15,others
"16555",3,3,4,36,2,285.89,others
"17979",3,2,3,36,5,737.81,others
"12576",3,2,2,36,6,1306.98,others
"13938",3,4,5,36,1,71.66,others
"15010",3,5,4,36,1,308.94,others
"15598",3,3,4,36,3,235.68,others
"15468",3,2,4,36,5,438.46,others
"15345",3,4,4,36,2,367.69,others
"18022",3,4,3,36,1,668.11,others
"14842",3,1,1,36,8,2456.80,others
"12577",3,2,3,36,4,595.40,others
"14971",3,3,2,36,3,1116.57,others
"16012",3,3,2,36,3,1415.29,others
"15521",3,1,1,37,13,2574.65,others
"15551",3,4,4,37,1,436.06,others
"15605",3,2,2,37,5,1198.23,others
"13168",3,2,2,37,5,1310.14,others
"13636",3,2,2,37,6,941.62,others
"17816",3,2,5,37,4,36.56,others
"16729",3,1,1,37,26,7076.28,others
"18205",3,4,3,37,2,517.36,others
"15612",3,3,5,37,2,195.15,others
"17351",3,3,3,37,3,587.15,others
"13728",3,2,2,37,6,1016.14,others
"14636",3,3,3,37,2,609.85,others
"12352",3,1,2,37,11,1545.41,others
"15651",3,3,3,37,3,646.30,others
"12808",3,3,3,37,3,483.65,others
"14815",3,3,3,37,2,778.50,others
"15227",3,2,2,37,5,1219.40,others
"16337",3,5,5,37,1,151.05,others
